date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:15	137/137	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://radixtouch.in/hospital/js/bootstrap-timepicker/js/bootstrap-timepicker-init.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/bootstrap-timepicker/js/bootstrap-timepicker-init.js	(from http://radixtouch.in/hospital/book_appointment.html)
21:05:16	7006/7006	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/form-validation.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/form-validation.js	(from http://radixtouch.in/hospital/book_appointment.html)
21:05:16	18163/18163	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/datatables/plugins/bootstrap/datatables.bootstrap.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/datatables/plugins/bootstrap/datatables.bootstrap.js	(from http://radixtouch.in/hospital/view_appointment.html)
21:05:17	1018/1018	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/table_data.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/table_data.js	(from http://radixtouch.in/hospital/view_appointment.html)
21:05:17	5067/5067	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/bootstrap-wizard/jquery.bootstrap.wizard.min.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/bootstrap-wizard/jquery.bootstrap.wizard.min.js	(from http://radixtouch.in/hospital/add_doctor.html)
21:05:18	299/299	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/dropzone/dropzone-call.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/dropzone/dropzone-call.js	(from http://radixtouch.in/hospital/add_doctor.html)
21:05:18	10050/10050	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/form-wizard.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/form-wizard.js	(from http://radixtouch.in/hospital/add_doctor.html)
21:05:19	318026/318026	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/patient1.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/patient1.jpg	(from http://radixtouch.in/hospital/patient_profile.html)
21:05:19	63017/63017	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/dropzone/dropzone.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/dropzone/dropzone.js	(from http://radixtouch.in/hospital/add_doctor.html)
21:05:20	1526/1526	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/float/ecg-data.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/float/ecg-data.js	(from http://radixtouch.in/hospital/patient_profile.html)
21:05:20	2344/2344	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/float/jquery.flot.resize.min.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/float/jquery.flot.resize.min.js	(from http://radixtouch.in/hospital/patient_profile.html)
21:05:22	5931/5931	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/sparkline/sparkline-data.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/sparkline/sparkline-data.js	(from http://radixtouch.in/hospital/patient_profile.html)
21:05:22	122971/122971	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/float/jquery.flot.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/float/jquery.flot.js	(from http://radixtouch.in/hospital/patient_profile.html)
21:05:22	5356/5356	URF---	200	added ('OK%20(cached)')	image/png		http://radixtouch.in/hospital/img/invoice_logo.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/invoice_logo.png	(from http://radixtouch.in/hospital/invoice_payment.html)
21:05:23	42447/42447	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/slider1.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/slider1.jpg	(from http://radixtouch.in/hospital/widget.html)
21:05:23	123445/123445	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/sparkline/jquery.sparkline.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/sparkline/jquery.sparkline.js	(from http://radixtouch.in/hospital/patient_profile.html)
21:05:23	389114/389114	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/slider2.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/slider2.jpg	(from http://radixtouch.in/hospital/widget.html)
21:05:24	55785/55785	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/slider3.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/slider3.jpg	(from http://radixtouch.in/hospital/widget.html)
21:05:24	17265/17265	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/blog/blog1.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/blog/blog1.jpg	(from http://radixtouch.in/hospital/widget.html)
21:05:25	11320/11320	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/blog/blog2.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/blog/blog2.jpg	(from http://radixtouch.in/hospital/widget.html)
21:05:25	12858/12858	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/blog/blog3.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/blog/blog3.jpg	(from http://radixtouch.in/hospital/widget.html)
21:05:25	21590/21590	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/blog/blog4.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/blog/blog4.jpg	(from http://radixtouch.in/hospital/widget.html)
21:05:26	3167/3167	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/bootstrap-tabdrop/js/bootstrap-tabdrop.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/bootstrap-tabdrop/js/bootstrap-tabdrop.js	(from http://radixtouch.in/hospital/ui_tabs_accordions_navs.html)
21:05:26	163675/163675	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/fullimage1.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/fullimage1.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:27	33802/33802	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/bootstrap-treeview.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/bootstrap-treeview.js	(from http://radixtouch.in/hospital/ui_tree.html)
21:05:27	149197/149197	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/fullimage2.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/fullimage2.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:28	155634/155634	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/fullimage3.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/fullimage3.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:28	3897/3897	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/img/loading.gif	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jquery-file-upload/img/loading.gif	(from http://radixtouch.in/hospital/js/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css)
21:05:28	58799/58799	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/owl2.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/owl2.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:28	27090/27090	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/owl1.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/owl1.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:29	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:27%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/img/error.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jquery-file-upload/img/error.png	(from http://radixtouch.in/hospital/js/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css)
21:05:29	34388/34388	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/owl5.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/owl5.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:30	37374/37374	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/owl3.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/owl3.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:30	27756/27756	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/owl4.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/owl4.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:30	20136/20136	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/owl6.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/owl6.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:30	28345/28345	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/owl7.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/owl7.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:31	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:29%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/img/play-pause.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jquery-file-upload/img/play-pause.f0.delayed	(from http://radixtouch.in/hospital/js/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css)
21:05:31	21166/21166	URF---	200	added ('OK%20(cached)')	image/jpeg		http://radixtouch.in/hospital/img/slider/owl8.jpg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/img/slider/owl8.jpg	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:32	52797/52797	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/owl-carousel/owl.carousel.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/owl-carousel/owl.carousel.js	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:32	334/334	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/owl-carousel/owl_data.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/owl-carousel/owl_data.js	(from http://radixtouch.in/hospital/ui_carousel.html)
21:05:32	5302/5302	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/bootstrap-inputmask/bootstrap-inputmask.min.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/bootstrap-inputmask/bootstrap-inputmask.min.js	(from http://radixtouch.in/hospital/advance_form.html)
21:05:33	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:31%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/img/error.svg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jquery-file-upload/img/error.f1.delayed	(from http://radixtouch.in/hospital/js/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css)
21:05:33	168/168	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://radixtouch.in/hospital/js/bootstrap-colorpicker/js/bootstrap-colorpicker-init.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/bootstrap-colorpicker/js/bootstrap-colorpicker-init.js	(from http://radixtouch.in/hospital/advance_form.html)
21:05:33	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:32%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/img/play-pause.svg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jquery-file-upload/img/play-pause.svg	(from http://radixtouch.in/hospital/js/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css)
21:05:34	33075/33075	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/bootstrap-colorpicker/js/bootstrap-colorpicker.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/bootstrap-colorpicker/js/bootstrap-colorpicker.js	(from http://radixtouch.in/hospital/advance_form.html)
21:05:34	6674/6674	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/jquery-tags-input/jquery-tags-input.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jquery-tags-input/jquery-tags-input.js	(from http://radixtouch.in/hospital/advance_form.html)
21:05:34	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:33%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/img/video-play.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jquery-file-upload/img/video-play.f3.delayed	(from http://radixtouch.in/hospital/js/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css)
21:05:34	934/934	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/jquery-tags-input/jquery-tags-input-init.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jquery-tags-input/jquery-tags-input-init.js	(from http://radixtouch.in/hospital/advance_form.html)
21:05:35	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:34%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/img/video-play.svg	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jquery-file-upload/img/video-play.svg	(from http://radixtouch.in/hospital/js/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css)
21:05:35	828/828	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/select2/js/select2-init.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/select2/js/select2-init.js	(from http://radixtouch.in/hospital/advance_form.html)
21:05:37	31703/31703	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/bootstrap-datepicker/js/bootstrap-datepicker.min.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from http://radixtouch.in/hospital/validation_form.html)
21:05:39	141934/141934	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/select2/js/select2.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/select2/js/select2.js	(from http://radixtouch.in/hospital/advance_form.html)
21:05:40	3323/3323	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/img/progressbar.gif	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jquery-file-upload/img/progressbar.gif	(from http://radixtouch.in/hospital/js/jquery-file-upload/css/jquery.fileupload-ui.css)
21:05:42	35453/35453	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/echarts/echart-data.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/echarts/echart-data.js	(from http://radixtouch.in/hospital/charts_echarts.html)
21:05:43	206683/206683	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/summernote/summernote.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/summernote/summernote.js	(from http://radixtouch.in/hospital/editable_form.html)
21:05:44	35652/35652	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/morris/morris.min.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/morris/morris.min.js	(from http://radixtouch.in/hospital/charts_morris.html)
21:05:45	2668/2668	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/morris/morris_chart_data.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/morris/morris_chart_data.js	(from http://radixtouch.in/hospital/charts_morris.html)
21:05:47	10598/10598	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/chart-js/chartjs-data.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/chart-js/chartjs-data.js	(from http://radixtouch.in/hospital/charts_chartjs.html)
21:05:47	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:46%20GMT	http://radixtouch.in/hospital/js/images/sort_both.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/images/sort_both.png	(from http://radixtouch.in/hospital/js/datatables/jquery.dataTables.min.css)
21:05:48	91477/91477	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/morris/raphael-min.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/morris/raphael-min.js	(from http://radixtouch.in/hospital/charts_morris.html)
21:05:49	5810/5810	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/google-maps-data.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/google-maps-data.js	(from http://radixtouch.in/hospital/google_maps.html)
21:05:49	29874/29874	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/gmaps/gmaps.min.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/gmaps/gmaps.min.js	(from http://radixtouch.in/hospital/google_maps.html)
21:05:49	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:48%20GMT	http://radixtouch.in/hospital/js/images/sort_asc.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/images/sort_asc.png	(from http://radixtouch.in/hospital/js/datatables/jquery.dataTables.min.css)
21:05:50	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:49%20GMT	http://radixtouch.in/hospital/js/images/sort_desc.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/images/sort_desc.png	(from http://radixtouch.in/hospital/js/datatables/jquery.dataTables.min.css)
21:05:51	27557/27557	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/jqvmap/jquery.vmap.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jqvmap/jquery.vmap.js	(from http://radixtouch.in/hospital/vector_maps.html)
21:05:51	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:50%20GMT	http://radixtouch.in/hospital/js/images/sort_asc_disabled.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/images/sort_asc_disabled.png	(from http://radixtouch.in/hospital/js/datatables/jquery.dataTables.min.css)
21:05:55	587974/587974	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/echarts/echarts.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/echarts/echarts.js	(from http://radixtouch.in/hospital/charts_echarts.html)
21:05:55	67203/67203	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/jqvmap/maps/jquery.vmap.world.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jqvmap/maps/jquery.vmap.world.js	(from http://radixtouch.in/hospital/vector_maps.html)
21:05:56	157651/157651	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/jqvmap/maps/jquery.vmap.russia.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jqvmap/maps/jquery.vmap.russia.js	(from http://radixtouch.in/hospital/vector_maps.html)
21:05:56	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:35:55%20GMT	http://radixtouch.in/hospital/js/images/sort_desc_disabled.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/images/sort_desc_disabled.fa.delayed	(from http://radixtouch.in/hospital/js/datatables/jquery.dataTables.min.css)
21:06:00	50012/50012	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/jqvmap/maps/jquery.vmap.usa.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jqvmap/maps/jquery.vmap.usa.js	(from http://radixtouch.in/hospital/vector_maps.html)
21:06:00	55443/55443	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/jqvmap/maps/jquery.vmap.germany.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jqvmap/maps/jquery.vmap.germany.js	(from http://radixtouch.in/hospital/vector_maps.html)
21:06:01	1284525/1284525	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/datatables/datatables.min.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/datatables/datatables.min.js	(from http://radixtouch.in/hospital/view_appointment.html)
21:06:01	97653/97653	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/jqvmap/maps/jquery.vmap.europe.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jqvmap/maps/jquery.vmap.europe.js	(from http://radixtouch.in/hospital/vector_maps.html)
21:06:02	1328/1328	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/jqvmap/vector-data.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jqvmap/vector-data.js	(from http://radixtouch.in/hospital/vector_maps.html)
21:06:02	3119/3119	UR-MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/jqvmap/data/jquery.vmap.sampledata.js	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/jqvmap/data/jquery.vmap.sampledata.js	(from http://radixtouch.in/hospital/vector_maps.html)
21:06:02	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:36:01%20GMT	http://radixtouch.in/hospital/js/owl-carousel/grabbing.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/owl-carousel/grabbing.png	(from http://radixtouch.in/hospital/js/owl-carousel/owl.carousel.css)
21:06:02	81332/81332	URF---	200	added ('OK%20(cached)')	application/woff		http://radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from http://radixtouch.in/hospital/js/simple-line-icons/simple-line-icons.min.css)
21:06:05	54266/54266	UR-MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from http://radixtouch.in/hospital/js/simple-line-icons/simple-line-icons.min.css)
21:06:06	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2002%20Sep%202017%2015:36:04%20GMT	http://radixtouch.in/hospital/js/owl-carousel/AjaxLoader.gif	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/owl-carousel/AjaxLoader.gif	(from http://radixtouch.in/hospital/js/owl-carousel/owl.theme.css)
21:06:06	98024/98024	URF---	200	added ('OK%20(cached)')	application/woff		http://radixtouch.in/hospital/fonts/fontawesome-webfont.woff?v=4.7.0	/home/gaurav/websites/Hospital/radixtouch.in/hospital/fonts/fontawesome-webfont3e6e.woff	(from http://radixtouch.in/hospital/css/font-awesome.min.css)
21:06:07	54056/54056	UR-MCZ	200	added ('OK')	application/x-font-ttf	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from http://radixtouch.in/hospital/js/simple-line-icons/simple-line-icons.min.css)
21:06:11	20127/20127	UR-MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.eot	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://radixtouch.in/hospital/js/bootstrap/css/bootstrap.min.css)
21:06:12	4143/4143	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	/home/gaurav/websites/Hospital/radixtouch.in/hospital/js/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	(from http://radixtouch.in/hospital/js/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
